Month,Geography,Estimate,North American Industry Classification System (NAICS),Value,Monthly Change,Yearly change,Indexed value
Apr 2016,Nova Scotia,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,056.75", -3.9%, -0.2%,117.4
May 2016,Nova Scotia,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,027.61", -2.8%, -0.7%,114.2
Jun 2016,Nova Scotia,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,155.17", 12.4%,  7.1%,128.3
Jul 2016,Nova Scotia,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,026.14",-11.2%, -2.1%,114.0
Aug 2016,Nova Scotia,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,026.41",  0.0%, -7.1%,114.0
Sep 2016,Nova Scotia,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,081.39",  5.4%,  1.9%,120.1
Oct 2016,Nova Scotia,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,004.43", -7.1%, -5.2%,111.6
Nov 2016,Nova Scotia,Average weekly earnings including overtime for all employees,Wholesale trade,$  995.73, -0.9%, -6.4%,110.6
Dec 2016,Nova Scotia,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,097.30", 10.2%,  6.5%,121.9
Jan 2017,Nova Scotia,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,127.08",  2.7%,  1.5%,125.2
Feb 2017,Nova Scotia,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,102.18", -2.2%,  3.5%,122.4
Mar 2017,Nova Scotia,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,057.76", -4.0%, -3.8%,117.5
Apr 2017,Nova Scotia,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,085.83",  2.7%,  2.8%,120.6
May 2017,Nova Scotia,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,090.80",  0.5%,  6.1%,121.2
Jun 2017,Nova Scotia,Average weekly earnings including overtime for all employees,Wholesale trade,$  970.23,-11.1%,-16.0%,107.8
Jul 2017,Nova Scotia,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,112.87", 14.7%,  8.5%,123.6
Aug 2017,Nova Scotia,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,057.17", -5.0%,  3.0%,117.4
Sep 2017,Nova Scotia,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,075.60",  1.7%, -0.5%,119.5
Oct 2017,Nova Scotia,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,119.96",  4.1%, 11.5%,124.4
Nov 2017,Nova Scotia,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,164.40",  4.0%, 16.9%,129.4
Dec 2017,Nova Scotia,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,101.92", -5.4%,  0.4%,122.4
Jan 2018,Nova Scotia,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,098.80", -0.3%, -2.5%,122.1
Feb 2018,Nova Scotia,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,120.28",  2.0%,  1.6%,124.5
Mar 2018,Nova Scotia,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,136.56",  1.5%,  7.4%,126.3
Apr 2018,Nova Scotia,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,175.55",  3.4%,  8.3%,130.6
May 2018,Nova Scotia,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,178.89",  0.3%,  8.1%,131.0
Jun 2018,Nova Scotia,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,112.95", -5.6%, 14.7%,123.6
Jul 2018,Nova Scotia,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,131.73",  1.7%,  1.7%,125.7
Aug 2018,Nova Scotia,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,139.59",  0.7%,  7.8%,126.6
Sep 2018,Nova Scotia,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,151.30",  1.0%,  7.0%,127.9
Oct 2018,Nova Scotia,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,210.47",  5.1%,  8.1%,134.5
Nov 2018,Nova Scotia,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,179.31", -2.6%,  1.3%,131.0
Dec 2018,Nova Scotia,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,221.63",  3.6%, 10.9%,135.7
Jan 2019,Nova Scotia,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,150.95", -5.8%,  4.7%,127.9
Feb 2019,Nova Scotia,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,162.61",  1.0%,  3.8%,129.2
Mar 2019,Nova Scotia,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,188.22",  2.2%,  4.5%,132.0
Apr 2019,Nova Scotia,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,173.10", -1.3%, -0.2%,130.3
May 2019,Nova Scotia,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,117.63", -4.7%, -5.2%,124.2
Jun 2019,Nova Scotia,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,304.21", 16.7%, 17.2%,144.9
Jul 2019,Nova Scotia,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,202.66", -7.8%,  6.3%,133.6
Aug 2019,Nova Scotia,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,184.09", -1.5%,  3.9%,131.5
Sep 2019,Nova Scotia,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,230.85",  3.9%,  6.9%,136.7
Oct 2019,Nova Scotia,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,153.09", -6.3%, -4.7%,128.1
Nov 2019,Nova Scotia,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,239.16",  7.5%,  5.1%,137.7
Dec 2019,Nova Scotia,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,220.00", -1.5%, -0.1%,135.5
Jan 2020,Nova Scotia,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,164.58", -4.5%,  1.2%,129.4
Feb 2020,Nova Scotia,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,167.83",  0.3%,  0.4%,129.7
Mar 2020,Nova Scotia,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,178.30",  0.9%, -0.8%,130.9
Apr 2020,Nova Scotia,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,186.07",  0.7%,  1.1%,131.8
May 2020,Nova Scotia,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,362.41", 14.9%, 21.9%,151.4
Jun 2020,Nova Scotia,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,289.71", -5.3%, -1.1%,143.3
Jul 2020,Nova Scotia,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,177.07", -8.7%, -2.1%,130.8
Aug 2020,Nova Scotia,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,250.29",  6.2%,  5.6%,138.9
Sep 2020,Nova Scotia,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,152.74", -7.8%, -6.3%,128.1
Oct 2020,Nova Scotia,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,221.17",  5.9%,  5.9%,135.7
Nov 2020,Nova Scotia,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,200.11", -1.7%, -3.2%,133.3
Dec 2020,Nova Scotia,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,213.67",  1.1%, -0.5%,134.8
Jan 2021,Nova Scotia,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,256.61",  3.5%,  7.9%,139.6
Feb 2021,Nova Scotia,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,241.32", -1.2%,  6.3%,137.9
Mar 2021,Nova Scotia,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,188.68", -4.2%,  0.9%,132.1
Apr 2021,Nova Scotia,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,203.13",  1.2%,  1.4%,133.7
May 2021,Nova Scotia,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,379.39", 14.7%,  1.2%,153.2
Jun 2021,Nova Scotia,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,226.36",-11.1%, -4.9%,136.2
Jul 2021,Nova Scotia,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,303.85",  6.3%, 10.8%,144.8
Aug 2021,Nova Scotia,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,266.10", -2.9%,  1.3%,140.7
Sep 2021,Nova Scotia,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,280.67",  1.2%, 11.1%,142.3
Oct 2021,Nova Scotia,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,221.11", -4.7%,  0.0%,135.7
Nov 2021,Nova Scotia,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,188.24", -2.7%, -1.0%,132.0
Dec 2021,Nova Scotia,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,168.35", -1.7%, -3.7%,129.8
Jan 2022,Nova Scotia,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,227.33",  5.0%, -2.3%,136.3
Feb 2022,Nova Scotia,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,201.98", -2.1%, -3.2%,133.5
Mar 2022,Nova Scotia,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,250.60",  4.0%,  5.2%,138.9
Apr 2022,Nova Scotia,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,296.71",  3.7%,  7.8%,144.1
May 2022,Nova Scotia,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,257.31", -3.0%, -8.9%,139.7
Jun 2022,Nova Scotia,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,160.68", -7.7%, -5.4%,128.9
Jul 2022,Nova Scotia,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,248.72",  7.6%, -4.2%,138.7
Aug 2022,Nova Scotia,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,198.09", -4.1%, -5.4%,133.1
Sep 2022,Nova Scotia,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,237.65",  3.3%, -3.4%,137.5
Oct 2022,Nova Scotia,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,294.81",  4.6%,  6.0%,143.8
Nov 2022,Nova Scotia,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,244.23", -3.9%,  4.7%,138.2
Dec 2022,Nova Scotia,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,251.50",  0.6%,  7.1%,139.0
Jan 2023,Nova Scotia,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,240.92", -0.8%,  1.1%,137.9
Feb 2023,Nova Scotia,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,310.86",  5.6%,  9.1%,145.6
Mar 2023,Nova Scotia,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,293.10", -1.4%,  3.4%,143.7
Apr 2023,Nova Scotia,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,243.84", -3.8%, -4.1%,138.2
May 2023,Nova Scotia,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,248.78",  0.4%, -0.7%,138.7
Jun 2023,Nova Scotia,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,250.83",  0.2%,  7.8%,139.0
Jul 2023,Nova Scotia,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,218.99", -2.5%, -2.4%,135.4
Aug 2023,Nova Scotia,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,309.73",  7.4%,  9.3%,145.5
Sep 2023,Nova Scotia,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,293.84", -1.2%,  4.5%,143.7
Oct 2023,Nova Scotia,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,263.01", -2.4%, -2.5%,140.3
Nov 2023,Nova Scotia,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,315.32",  4.1%,  5.7%,146.1
Dec 2023,Nova Scotia,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,213.50", -7.7%, -3.0%,134.8
Jan 2024,Nova Scotia,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,302.38",  7.3%,  5.0%,144.7
Feb 2024,Nova Scotia,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,346.49",  3.4%,  2.7%,149.6
Mar 2024,Nova Scotia,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,367.39",  1.6%,  5.7%,151.9
Apr 2024,Nova Scotia,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,411.03",  3.2%, 13.4%,156.8
May 2024,Nova Scotia,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,437.09",  1.8%, 15.1%,159.7
Jun 2024,Nova Scotia,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,425.36", -0.8%, 14.0%,158.3
Jul 2024,Nova Scotia,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,336.32", -6.2%,  9.6%,148.5
Aug 2024,Nova Scotia,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,336.59",  0.0%,  2.1%,148.5
Sep 2024,Nova Scotia,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,403.06",  5.0%,  8.4%,155.9
Oct 2024,Nova Scotia,Average weekly earnings including overtime for all employees,Wholesale trade,"$1,410.37",  0.5%, 11.7%,156.7
Jan 2011,Nova Scotia,Average weekly earnings including overtime for all employees,Utilities,..,..,..,..
Feb 2011,Nova Scotia,Average weekly earnings including overtime for all employees,Utilities,..,..,..,..
Mar 2011,Nova Scotia,Average weekly earnings including overtime for all employees,Utilities,..,..,..,..
Apr 2011,Nova Scotia,Average weekly earnings including overtime for all employees,Utilities,..,..,..,..
May 2011,Nova Scotia,Average weekly earnings including overtime for all employees,Utilities,..,..,..,..
Jun 2011,Nova Scotia,Average weekly earnings including overtime for all employees,Utilities,..,..,..,..
Jul 2011,Nova Scotia,Average weekly earnings including overtime for all employees,Utilities,..,..,..,..
Aug 2011,Nova Scotia,Average weekly earnings including overtime for all employees,Utilities,..,..,..,..
Sep 2011,Nova Scotia,Average weekly earnings including overtime for all employees,Utilities,..,..,..,..
Oct 2011,Nova Scotia,Average weekly earnings including overtime for all employees,Utilities,..,..,..,..
Nov 2011,Nova Scotia,Average weekly earnings including overtime for all employees,Utilities,..,..,..,..
Dec 2011,Nova Scotia,Average weekly earnings including overtime for all employees,Utilities,..,..,..,..
Jan 2012,Nova Scotia,Average weekly earnings including overtime for all employees,Utilities,..,..,..,..
Feb 2012,Nova Scotia,Average weekly earnings including overtime for all employees,Utilities,..,..,..,..
Mar 2012,Nova Scotia,Average weekly earnings including overtime for all employees,Utilities,..,..,..,..
Apr 2012,Nova Scotia,Average weekly earnings including overtime for all employees,Utilities,..,..,..,..
May 2012,Nova Scotia,Average weekly earnings including overtime for all employees,Utilities,..,..,..,..
Jun 2012,Nova Scotia,Average weekly earnings including overtime for all employees,Utilities,..,..,..,..
Jul 2012,Nova Scotia,Average weekly earnings including overtime for all employees,Utilities,..,..,..,..
Aug 2012,Nova Scotia,Average weekly earnings including overtime for all employees,Utilities,..,..,..,..
Sep 2012,Nova Scotia,Average weekly earnings including overtime for all employees,Utilities,..,..,..,..
Oct 2012,Nova Scotia,Average weekly earnings including overtime for all employees,Utilities,..,..,..,..
Nov 2012,Nova Scotia,Average weekly earnings including overtime for all employees,Utilities,..,..,..,..
Dec 2012,Nova Scotia,Average weekly earnings including overtime for all employees,Utilities,..,..,..,..
Jan 2013,Nova Scotia,Average weekly earnings including overtime for all employees,Utilities,..,..,..,..
Feb 2013,Nova Scotia,Average weekly earnings including overtime for all employees,Utilities,..,..,..,..
Mar 2013,Nova Scotia,Average weekly earnings including overtime for all employees,Utilities,..,..,..,..
Apr 2013,Nova Scotia,Average weekly earnings including overtime for all employees,Utilities,..,..,..,..
May 2013,Nova Scotia,Average weekly earnings including overtime for all employees,Utilities,..,..,..,..
Jun 2013,Nova Scotia,Average weekly earnings including overtime for all employees,Utilities,..,..,..,..
Jul 2013,Nova Scotia,Average weekly earnings including overtime for all employees,Utilities,..,..,..,..
Aug 2013,Nova Scotia,Average weekly earnings including overtime for all employees,Utilities,..,..,..,..
Sep 2013,Nova Scotia,Average weekly earnings including overtime for all employees,Utilities,..,..,..,..
Oct 2013,Nova Scotia,Average weekly earnings including overtime for all employees,Utilities,..,..,..,..
Nov 2013,Nova Scotia,Average weekly earnings including overtime for all employees,Utilities,..,..,..,..
Dec 2013,Nova Scotia,Average weekly earnings including overtime for all employees,Utilities,..,..,..,..
Jan 2014,Nova Scotia,Average weekly earnings including overtime for all employees,Utilities,..,..,..,..
Feb 2014,Nova Scotia,Average weekly earnings including overtime for all employees,Utilities,..,..,..,..
Mar 2014,Nova Scotia,Average weekly earnings including overtime for all employees,Utilities,..,..,..,..
Apr 2014,Nova Scotia,Average weekly earnings including overtime for all employees,Utilities,..,..,..,..
May 2014,Nova Scotia,Average weekly earnings including overtime for all employees,Utilities,..,..,..,..
Jun 2014,Nova Scotia,Average weekly earnings including overtime for all employees,Utilities,..,..,..,..
Jul 2014,Nova Scotia,Average weekly earnings including overtime for all employees,Utilities,..,..,..,..
Aug 2014,Nova Scotia,Average weekly earnings including overtime for all employees,Utilities,..,..,..,..
Sep 2014,Nova Scotia,Average weekly earnings including overtime for all employees,Utilities,..,..,..,..
Oct 2014,Nova Scotia,Average weekly earnings including overtime for all employees,Utilities,..,..,..,..
Nov 2014,Nova Scotia,Average weekly earnings including overtime for all employees,Utilities,..,..,..,..
Dec 2014,Nova Scotia,Average weekly earnings including overtime for all employees,Utilities,..,..,..,..
Jan 2015,Nova Scotia,Average weekly earnings including overtime for all employees,Utilities,..,..,..,..
Feb 2015,Nova Scotia,Average weekly earnings including overtime for all employees,Utilities,..,..,..,..
Mar 2015,Nova Scotia,Average weekly earnings including overtime for all employees,Utilities,..,..,..,..
Apr 2015,Nova Scotia,Average weekly earnings including overtime for all employees,Utilities,..,..,..,..
May 2015,Nova Scotia,Average weekly earnings including overtime for all employees,Utilities,..,..,..,..
Jun 2015,Nova Scotia,Average weekly earnings including overtime for all employees,Utilities,..,..,..,..
Jul 2015,Nova Scotia,Average weekly earnings including overtime for all employees,Utilities,..,..,..,..
Aug 2015,Nova Scotia,Average weekly earnings including overtime for all employees,Utilities,..,..,..,..
Sep 2015,Nova Scotia,Average weekly earnings including overtime for all employees,Utilities,..,..,..,..
Oct 2015,Nova Scotia,Average weekly earnings including overtime for all employees,Utilities,..,..,..,..
Nov 2015,Nova Scotia,Average weekly earnings including overtime for all employees,Utilities,..,..,..,..
Dec 2015,Nova Scotia,Average weekly earnings including overtime for all employees,Utilities,..,..,..,..
Jan 2016,Nova Scotia,Average weekly earnings including overtime for all employees,Utilities,..,..,..,..
Feb 2016,Nova Scotia,Average weekly earnings including overtime for all employees,Utilities,..,..,..,..
Mar 2016,Nova Scotia,Average weekly earnings including overtime for all employees,Utilities,..,..,..,..
Apr 2016,Nova Scotia,Average weekly earnings including overtime for all employees,Utilities,..,..,..,..
May 2016,Nova Scotia,Average weekly earnings including overtime for all employees,Utilities,..,..,..,..
Jun 2016,Nova Scotia,Average weekly earnings including overtime for all employees,Utilities,..,..,..,..
Jul 2016,Nova Scotia,Average weekly earnings including overtime for all employees,Utilities,..,..,..,..
Aug 2016,Nova Scotia,Average weekly earnings including overtime for all employees,Utilities,..,..,..,..
Sep 2016,Nova Scotia,Average weekly earnings including overtime for all employees,Utilities,..,..,..,..
Oct 2016,Nova Scotia,Average weekly earnings including overtime for all employees,Utilities,..,..,..,..
Nov 2016,Nova Scotia,Average weekly earnings including overtime for all employees,Utilities,..,..,..,..
Dec 2016,Nova Scotia,Average weekly earnings including overtime for all employees,Utilities,..,..,..,..
Jan 2017,Nova Scotia,Average weekly earnings including overtime for all employees,Utilities,..,..,..,..
Feb 2017,Nova Scotia,Average weekly earnings including overtime for all employees,Utilities,..,..,..,..
Mar 2017,Nova Scotia,Average weekly earnings including overtime for all employees,Utilities,..,..,..,..
Apr 2017,Nova Scotia,Average weekly earnings including overtime for all employees,Utilities,..,..,..,..
May 2017,Nova Scotia,Average weekly earnings including overtime for all employees,Utilities,..,..,..,..
Jun 2017,Nova Scotia,Average weekly earnings including overtime for all employees,Utilities,..,..,..,..
Jul 2017,Nova Scotia,Average weekly earnings including overtime for all employees,Utilities,..,..,..,..
Aug 2017,Nova Scotia,Average weekly earnings including overtime for all employees,Utilities,..,..,..,..
Sep 2017,Nova Scotia,Average weekly earnings including overtime for all employees,Utilities,..,..,..,..
Oct 2017,Nova Scotia,Average weekly earnings including overtime for all employees,Utilities,..,..,..,..
Nov 2017,Nova Scotia,Average weekly earnings including overtime for all employees,Utilities,..,..,..,..
Dec 2017,Nova Scotia,Average weekly earnings including overtime for all employees,Utilities,..,..,..,..
Jan 2018,Nova Scotia,Average weekly earnings including overtime for all employees,Utilities,..,..,..,..
Feb 2018,Nova Scotia,Average weekly earnings including overtime for all employees,Utilities,..,..,..,..
Mar 2018,Nova Scotia,Average weekly earnings including overtime for all employees,Utilities,..,..,..,..
Apr 2018,Nova Scotia,Average weekly earnings including overtime for all employees,Utilities,..,..,..,..
May 2018,Nova Scotia,Average weekly earnings including overtime for all employees,Utilities,..,..,..,..
Jun 2018,Nova Scotia,Average weekly earnings including overtime for all employees,Utilities,..,..,..,..
Jul 2018,Nova Scotia,Average weekly earnings including overtime for all employees,Utilities,..,..,..,..
Aug 2018,Nova Scotia,Average weekly earnings including overtime for all employees,Utilities,..,..,..,..
Sep 2018,Nova Scotia,Average weekly earnings including overtime for all employees,Utilities,..,..,..,..
Oct 2018,Nova Scotia,Average weekly earnings including overtime for all employees,Utilities,..,..,..,..
Nov 2018,Nova Scotia,Average weekly earnings including overtime for all employees,Utilities,..,..,..,..
Dec 2018,Nova Scotia,Average weekly earnings including overtime for all employees,Utilities,..,..,..,..
Jan 2019,Nova Scotia,Average weekly earnings including overtime for all employees,Utilities,..,..,..,..
Feb 2019,Nova Scotia,Average weekly earnings including overtime for all employees,Utilities,..,..,..,..
Mar 2019,Nova Scotia,Average weekly earnings including overtime for all employees,Utilities,..,..,..,..
Apr 2019,Nova Scotia,Average weekly earnings including overtime for all employees,Utilities,..,..,..,..
May 2019,Nova Scotia,Average weekly earnings including overtime for all employees,Utilities,..,..,..,..
Jun 2019,Nova Scotia,Average weekly earnings including overtime for all employees,Utilities,..,..,..,..
Jul 2019,Nova Scotia,Average weekly earnings including overtime for all employees,Utilities,..,..,..,..
Aug 2019,Nova Scotia,Average weekly earnings including overtime for all employees,Utilities,..,..,..,..
Sep 2019,Nova Scotia,Average weekly earnings including overtime for all employees,Utilities,..,..,..,..
Oct 2019,Nova Scotia,Average weekly earnings including overtime for all employees,Utilities,..,..,..,..
Nov 2019,Nova Scotia,Average weekly earnings including overtime for all employees,Utilities,..,..,..,..
Dec 2019,Nova Scotia,Average weekly earnings including overtime for all employees,Utilities,..,..,..,..
Jan 2020,Nova Scotia,Average weekly earnings including overtime for all employees,Utilities,..,..,..,..
Feb 2020,Nova Scotia,Average weekly earnings including overtime for all employees,Utilities,..,..,..,..
Mar 2020,Nova Scotia,Average weekly earnings including overtime for all employees,Utilities,..,..,..,..
Apr 2020,Nova Scotia,Average weekly earnings including overtime for all employees,Utilities,..,..,..,..
May 2020,Nova Scotia,Average weekly earnings including overtime for all employees,Utilities,..,..,..,..
Jun 2020,Nova Scotia,Average weekly earnings including overtime for all employees,Utilities,..,..,..,..
Jul 2020,Nova Scotia,Average weekly earnings including overtime for all employees,Utilities,..,..,..,..
Aug 2020,Nova Scotia,Average weekly earnings including overtime for all employees,Utilities,..,..,..,..
Sep 2020,Nova Scotia,Average weekly earnings including overtime for all employees,Utilities,..,..,..,..
Oct 2020,Nova Scotia,Average weekly earnings including overtime for all employees,Utilities,..,..,..,..
Nov 2020,Nova Scotia,Average weekly earnings including overtime for all employees,Utilities,..,..,..,..
Dec 2020,Nova Scotia,Average weekly earnings including overtime for all employees,Utilities,..,..,..,..
Jan 2021,Nova Scotia,Average weekly earnings including overtime for all employees,Utilities,..,..,..,..
Feb 2021,Nova Scotia,Average weekly earnings including overtime for all employees,Utilities,..,..,..,..
Mar 2021,Nova Scotia,Average weekly earnings including overtime for all employees,Utilities,..,..,..,..
Apr 2021,Nova Scotia,Average weekly earnings including overtime for all employees,Utilities,..,..,..,..
May 2021,Nova Scotia,Average weekly earnings including overtime for all employees,Utilities,..,..,..,..
Jun 2021,Nova Scotia,Average weekly earnings including overtime for all employees,Utilities,..,..,..,..
Jul 2021,Nova Scotia,Average weekly earnings including overtime for all employees,Utilities,..,..,..,..
Aug 2021,Nova Scotia,Average weekly earnings including overtime for all employees,Utilities,..,..,..,..
Sep 2021,Nova Scotia,Average weekly earnings including overtime for all employees,Utilities,..,..,..,..
Oct 2021,Nova Scotia,Average weekly earnings including overtime for all employees,Utilities,..,..,..,..
Nov 2021,Nova Scotia,Average weekly earnings including overtime for all employees,Utilities,..,..,..,..
Dec 2021,Nova Scotia,Average weekly earnings including overtime for all employees,Utilities,..,..,..,..
Jan 2022,Nova Scotia,Average weekly earnings including overtime for all employees,Utilities,..,..,..,..
Feb 2022,Nova Scotia,Average weekly earnings including overtime for all employees,Utilities,..,..,..,..
Mar 2022,Nova Scotia,Average weekly earnings including overtime for all employees,Utilities,..,..,..,..
Apr 2022,Nova Scotia,Average weekly earnings including overtime for all employees,Utilities,..,..,..,..
May 2022,Nova Scotia,Average weekly earnings including overtime for all employees,Utilities,..,..,..,..
Jun 2022,Nova Scotia,Average weekly earnings including overtime for all employees,Utilities,..,..,..,..
Jul 2022,Nova Scotia,Average weekly earnings including overtime for all employees,Utilities,..,..,..,..
Aug 2022,Nova Scotia,Average weekly earnings including overtime for all employees,Utilities,..,..,..,..
Sep 2022,Nova Scotia,Average weekly earnings including overtime for all employees,Utilities,..,..,..,..
Oct 2022,Nova Scotia,Average weekly earnings including overtime for all employees,Utilities,..,..,..,..
Nov 2022,Nova Scotia,Average weekly earnings including overtime for all employees,Utilities,..,..,..,..
Dec 2022,Nova Scotia,Average weekly earnings including overtime for all employees,Utilities,..,..,..,..
Jan 2023,Nova Scotia,Average weekly earnings including overtime for all employees,Utilities,..,..,..,..
Feb 2023,Nova Scotia,Average weekly earnings including overtime for all employees,Utilities,..,..,..,..
Mar 2023,Nova Scotia,Average weekly earnings including overtime for all employees,Utilities,..,..,..,..
Apr 2023,Nova Scotia,Average weekly earnings including overtime for all employees,Utilities,..,..,..,..
May 2023,Nova Scotia,Average weekly earnings including overtime for all employees,Utilities,..,..,..,..
Jun 2023,Nova Scotia,Average weekly earnings including overtime for all employees,Utilities,..,..,..,..
Jul 2023,Nova Scotia,Average weekly earnings including overtime for all employees,Utilities,..,..,..,..
Aug 2023,Nova Scotia,Average weekly earnings including overtime for all employees,Utilities,..,..,..,..
Sep 2023,Nova Scotia,Average weekly earnings including overtime for all employees,Utilities,..,..,..,..
Oct 2023,Nova Scotia,Average weekly earnings including overtime for all employees,Utilities,..,..,..,..
Nov 2023,Nova Scotia,Average weekly earnings including overtime for all employees,Utilities,..,..,..,..
Dec 2023,Nova Scotia,Average weekly earnings including overtime for all employees,Utilities,..,..,..,..
Jan 2024,Nova Scotia,Average weekly earnings including overtime for all employees,Utilities,..,..,..,..
Feb 2024,Nova Scotia,Average weekly earnings including overtime for all employees,Utilities,..,..,..,..
Mar 2024,Nova Scotia,Average weekly earnings including overtime for all employees,Utilities,..,..,..,..
Apr 2024,Nova Scotia,Average weekly earnings including overtime for all employees,Utilities,..,..,..,..
May 2024,Nova Scotia,Average weekly earnings including overtime for all employees,Utilities,..,..,..,..
Jun 2024,Nova Scotia,Average weekly earnings including overtime for all employees,Utilities,..,..,..,..
Jul 2024,Nova Scotia,Average weekly earnings including overtime for all employees,Utilities,..,..,..,..
Aug 2024,Nova Scotia,Average weekly earnings including overtime for all employees,Utilities,..,..,..,..
